Order_ID,Product,Order_Date,Delivered_Date,RTO_Initiated_Date,Delivery_Status,City,State,Quantity,Order_Value
100363,Laptop,29-12-2024,11-01-2025,,Delivered,Delhi,Karnataka,4,31427
102166,Headphones,16-09-2024,28-09-2024,,Delivered,Mumbai,Tamil Nadu,4,43281
103309,Backpack,31-08-2024,,,Cancelled,Bengaluru,Tamil Nadu,1,24750
100545,Watch,04-06-2024,18-06-2024,,Delivered,Delhi,Telangana,3,34980
103240,Mobile,05-09-2024,,07-09-2024,RTO,Mumbai,Karnataka,4,15510
104729,Backpack,04-04-2024,,,Cancelled,Bengaluru,Telangana,3,5061
101936,Shoes,11-09-2024,25-09-2024,,Delivered,Delhi,Karnataka,2,33084
100962,Mobile,27-12-2024,,29-12-2024,RTO,Hyderabad,Telangana,1,668
103005,Laptop,01-12-2024,,03-12-2024,RTO,Mumbai,Karnataka,4,31817
103806,Mobile,19-07-2024,26-07-2024,,Delivered,Delhi,Tamil Nadu,4,45035
100882,Shoes,02-11-2024,12-11-2024,,Delivered,Chennai,Delhi,4,20192
103840,Watch,13-05-2024,,15-05-2024,RTO,Delhi,Delhi,2,32912
100870,Backpack,01-06-2024,08-06-2024,,Delivered,Pune,Telangana,2,11233
104611,Watch,11-09-2024,,,Cancelled,Bengaluru,Maharashtra,4,18812
102985,Mobile,16-09-2024,28-09-2024,,Delivered,Hyderabad,Tamil Nadu,2,38411
100865,Headphones,27-08-2024,02-09-2024,,Delivered,Mumbai,Maharashtra,4,14454
104309,Mobile,31-05-2024,13-06-2024,,Delivered,Chennai,Tamil Nadu,4,1360
103203,Watch,31-03-2024,06-04-2024,,Delivered,Bengaluru,Telangana,1,8329
102897,Headphones,27-08-2024,,29-08-2024,RTO,Bengaluru,Karnataka,1,2800
102244,Laptop,01-07-2024,07-07-2024,,Delivered,Delhi,Karnataka,1,9289
100018,Headphones,05-11-2024,17-11-2024,,Delivered,Pune,Tamil Nadu,3,23027
100641,Shoes,15-09-2024,17-09-2024,,Delivered,Chennai,Karnataka,4,2146
103083,Mobile,12-10-2024,22-10-2024,,Delivered,Delhi,Tamil Nadu,1,49399
100329,Headphones,16-03-2024,23-03-2024,,Delivered,Chennai,Delhi,1,48309
100865,Laptop,23-10-2024,05-11-2024,,Delivered,Hyderabad,Telangana,2,23798
100773,Mobile,27-12-2024,09-01-2025,,Delivered,Pune,Tamil Nadu,2,7020
104487,Mobile,01-07-2024,05-07-2024,,Delivered,Pune,Telangana,4,16518
104732,Laptop,28-02-2024,10-03-2024,,Delivered,Mumbai,Maharashtra,1,38309
102354,Shoes,09-02-2024,11-02-2024,,Delivered,Hyderabad,Tamil Nadu,1,41358
103338,Mobile,14-02-2024,26-02-2024,,Delivered,Delhi,Telangana,4,16162
103518,Mobile,15-01-2024,24-01-2024,,Delivered,Chennai,Telangana,2,37000
102942,Backpack,07-08-2024,14-08-2024,,Delivered,Pune,Telangana,1,18341
102567,Headphones,29-09-2024,,01-10-2024,RTO,Bengaluru,Tamil Nadu,2,11482
101674,Laptop,05-07-2024,,07-07-2024,RTO,Mumbai,Telangana,4,685
102683,Watch,29-12-2024,,31-12-2024,RTO,Pune,Tamil Nadu,3,36948
103380,Watch,25-01-2024,05-02-2024,,Delivered,Hyderabad,Telangana,1,2215
100739,Watch,25-10-2024,28-10-2024,,Delivered,Mumbai,Delhi,4,37360
101545,Headphones,10-07-2024,,12-07-2024,RTO,Mumbai,Telangana,3,34976
104564,Laptop,27-06-2024,02-07-2024,,Delivered,Bengaluru,Tamil Nadu,3,19495
102259,Watch,01-03-2024,14-03-2024,,Delivered,Delhi,Tamil Nadu,4,43488
101135,Mobile,10-05-2024,14-05-2024,,Delivered,Mumbai,Delhi,1,16149
100873,Laptop,05-09-2024,14-09-2024,,Delivered,Bengaluru,Telangana,3,42154
104555,Headphones,12-06-2024,18-06-2024,,Delivered,Bengaluru,Telangana,2,40655
102300,Headphones,25-07-2024,,27-07-2024,RTO,Pune,Telangana,2,4307
100751,Shoes,25-08-2024,05-09-2024,,Delivered,Delhi,Maharashtra,3,12285
100853,Headphones,10-07-2024,13-07-2024,,Delivered,Pune,Delhi,2,31723
103732,Watch,28-01-2024,04-02-2024,,Delivered,Delhi,Karnataka,3,3804
102283,Shoes,16-04-2024,25-04-2024,,Delivered,Chennai,Maharashtra,1,29196
101329,Backpack,10-08-2024,,,Cancelled,Mumbai,Delhi,2,8276
100477,Laptop,24-03-2024,04-04-2024,,Delivered,Hyderabad,Maharashtra,4,18921
102726,Shoes,24-08-2024,02-09-2024,,Delivered,Hyderabad,Karnataka,2,42010
103091,Mobile,28-05-2024,29-05-2024,,Delivered,Mumbai,Karnataka,1,48097
104230,Backpack,09-10-2024,22-10-2024,,Delivered,Pune,Maharashtra,3,31784
104505,Headphones,04-12-2024,,06-12-2024,RTO,Pune,Maharashtra,4,2959
101269,Backpack,09-04-2024,20-04-2024,,Delivered,Pune,Karnataka,4,2982
104181,Headphones,27-11-2024,29-11-2024,,Delivered,Delhi,Tamil Nadu,4,25133
102603,Headphones,04-02-2024,15-02-2024,,Delivered,Hyderabad,Telangana,1,2440
101469,Watch,06-04-2024,,08-04-2024,RTO,Pune,Karnataka,2,42393
100377,Laptop,21-12-2024,04-01-2025,,Delivered,Hyderabad,Tamil Nadu,3,26226
101680,Laptop,20-08-2024,02-09-2024,,Delivered,Delhi,Karnataka,1,41166
100241,Watch,13-01-2024,21-01-2024,,Delivered,Pune,Telangana,2,30139
100919,Shoes,02-09-2024,10-09-2024,,Delivered,Pune,Maharashtra,3,24323
100069,Headphones,18-09-2024,19-09-2024,,Delivered,Delhi,Delhi,4,16447
103924,Laptop,10-08-2024,21-08-2024,,Delivered,Pune,Telangana,2,15352
102086,Mobile,14-03-2024,20-03-2024,,Delivered,Delhi,Maharashtra,3,42506
102007,Laptop,22-09-2024,04-10-2024,,Delivered,Pune,Maharashtra,2,36538
100800,Laptop,02-07-2024,12-07-2024,,Delivered,Mumbai,Delhi,1,6773
102779,Watch,03-10-2024,06-10-2024,,Delivered,Chennai,Maharashtra,4,36922
104920,Headphones,25-02-2024,26-02-2024,,Delivered,Hyderabad,Telangana,1,32564
100755,Headphones,26-02-2024,02-03-2024,,Delivered,Mumbai,Telangana,1,49290
101995,Laptop,21-10-2024,,23-10-2024,RTO,Hyderabad,Delhi,3,46459
101321,Mobile,01-03-2024,07-03-2024,,Delivered,Mumbai,Tamil Nadu,4,1195
102330,Watch,21-06-2024,05-07-2024,,Delivered,Hyderabad,Tamil Nadu,1,4076
100109,Mobile,19-04-2024,23-04-2024,,Delivered,Chennai,Maharashtra,1,8316
101016,Laptop,25-05-2024,06-06-2024,,Delivered,Bengaluru,Karnataka,4,24064
103865,Headphones,14-01-2024,,16-01-2024,RTO,Mumbai,Telangana,2,41279
100024,Headphones,01-07-2024,02-07-2024,,Delivered,Delhi,Karnataka,1,48511
104938,Watch,10-11-2024,22-11-2024,,Delivered,Pune,Karnataka,3,33354
102838,Headphones,30-12-2024,,01-01-2025,RTO,Bengaluru,Delhi,4,9035
100737,Shoes,26-05-2024,05-06-2024,,Delivered,Chennai,Maharashtra,4,21815
100179,Mobile,19-08-2024,,21-08-2024,RTO,Mumbai,Telangana,4,48182
100231,Backpack,23-10-2024,04-11-2024,,Delivered,Bengaluru,Telangana,4,47777
101917,Headphones,19-05-2024,,,Cancelled,Bengaluru,Delhi,3,37342
100342,Shoes,27-05-2024,10-06-2024,,Delivered,Pune,Delhi,2,23309
104572,Watch,05-02-2024,09-02-2024,,Delivered,Hyderabad,Maharashtra,4,23672
102623,Headphones,03-10-2024,16-10-2024,,Delivered,Pune,Telangana,2,12373
100454,Laptop,25-02-2024,02-03-2024,,Delivered,Mumbai,Maharashtra,3,32837
104384,Headphones,10-02-2024,,12-02-2024,RTO,Delhi,Maharashtra,3,23677
104625,Shoes,17-06-2024,25-06-2024,,Delivered,Pune,Maharashtra,2,21584
102276,Backpack,19-06-2024,29-06-2024,,Delivered,Bengaluru,Delhi,3,23197
100595,Mobile,15-04-2024,22-04-2024,,Delivered,Delhi,Telangana,2,49391
103874,Laptop,14-08-2024,,16-08-2024,RTO,Hyderabad,Tamil Nadu,1,46484
104530,Laptop,26-03-2024,01-04-2024,,Delivered,Pune,Maharashtra,2,18449
104977,Laptop,20-10-2024,26-10-2024,,Delivered,Delhi,Telangana,4,17188
104497,Backpack,25-05-2024,26-05-2024,,Delivered,Hyderabad,Telangana,2,43722
102669,Laptop,20-09-2024,29-09-2024,,Delivered,Hyderabad,Telangana,4,19657
102135,Mobile,03-09-2024,16-09-2024,,Delivered,Pune,Delhi,2,3019
103964,Watch,27-05-2024,,29-05-2024,RTO,Bengaluru,Telangana,2,28547
101565,Mobile,27-12-2024,,29-12-2024,RTO,Mumbai,Tamil Nadu,1,18648
100308,Watch,09-08-2024,,11-08-2024,RTO,Chennai,Tamil Nadu,2,36242
100342,Headphones,25-05-2024,,27-05-2024,RTO,Pune,Karnataka,3,1649
100435,Watch,17-04-2024,23-04-2024,,Delivered,Delhi,Telangana,3,22805
100176,Mobile,02-08-2024,08-08-2024,,Delivered,Mumbai,Telangana,1,26978
100138,Backpack,01-09-2024,13-09-2024,,Delivered,Delhi,Tamil Nadu,3,16827
100193,Laptop,09-05-2024,18-05-2024,,Delivered,Delhi,Delhi,1,42493
103257,Backpack,04-03-2024,06-03-2024,,Delivered,Bengaluru,Delhi,1,19964
103235,Headphones,26-10-2024,27-10-2024,,Delivered,Hyderabad,Karnataka,1,5566
100942,Shoes,22-12-2024,24-12-2024,,Delivered,Mumbai,Tamil Nadu,2,1715
104620,Laptop,27-12-2024,02-01-2025,,Delivered,Bengaluru,Maharashtra,1,36766
103879,Shoes,11-08-2024,18-08-2024,,Delivered,Bengaluru,Maharashtra,3,4678
103113,Backpack,05-03-2024,12-03-2024,,Delivered,Mumbai,Maharashtra,3,43909
102962,Watch,05-03-2024,,07-03-2024,RTO,Delhi,Delhi,4,32393
104836,Laptop,30-06-2024,03-07-2024,,Delivered,Pune,Telangana,4,9480
104957,Shoes,17-04-2024,21-04-2024,,Delivered,Hyderabad,Telangana,1,26846
100953,Backpack,16-12-2024,19-12-2024,,Delivered,Bengaluru,Tamil Nadu,4,28611
101302,Shoes,18-11-2024,29-11-2024,,Delivered,Bengaluru,Maharashtra,4,17941
103381,Mobile,20-04-2024,03-05-2024,,Delivered,Hyderabad,Delhi,1,4498
102880,Laptop,16-03-2024,25-03-2024,,Delivered,Chennai,Tamil Nadu,3,43561
102187,Laptop,06-09-2024,20-09-2024,,Delivered,Pune,Tamil Nadu,2,19024
104887,Backpack,28-08-2024,,30-08-2024,RTO,Bengaluru,Tamil Nadu,3,1893
100545,Mobile,13-08-2024,,15-08-2024,RTO,Bengaluru,Maharashtra,1,2794
101927,Mobile,31-10-2024,10-11-2024,,Delivered,Mumbai,Maharashtra,1,18536
104152,Backpack,12-06-2024,18-06-2024,,Delivered,Pune,Maharashtra,1,11062
100004,Watch,19-09-2024,25-09-2024,,Delivered,Bengaluru,Tamil Nadu,4,15964
103481,Watch,15-01-2024,20-01-2024,,Delivered,Pune,Delhi,3,24329
103253,Mobile,06-12-2024,,08-12-2024,RTO,Bengaluru,Karnataka,3,15120
101362,Shoes,01-06-2024,12-06-2024,,Delivered,Pune,Karnataka,3,4833
101820,Backpack,07-02-2024,21-02-2024,,Delivered,Hyderabad,Karnataka,3,43173
102663,Headphones,06-02-2024,14-02-2024,,Delivered,Mumbai,Delhi,3,49665
102938,Shoes,01-05-2024,15-05-2024,,Delivered,Hyderabad,Maharashtra,2,2345
101273,Backpack,28-09-2024,,,Cancelled,Hyderabad,Maharashtra,4,41459
103326,Backpack,13-09-2024,21-09-2024,,Delivered,Bengaluru,Delhi,4,27612
103659,Shoes,23-06-2024,,,Cancelled,Hyderabad,Delhi,3,3545
102945,Mobile,19-10-2024,30-10-2024,,Delivered,Chennai,Tamil Nadu,2,10473
103018,Shoes,27-10-2024,06-11-2024,,Delivered,Delhi,Tamil Nadu,4,42882
101131,Watch,21-05-2024,,23-05-2024,RTO,Chennai,Maharashtra,1,48188
104763,Laptop,10-06-2024,16-06-2024,,Delivered,Mumbai,Karnataka,4,49998
102636,Headphones,04-12-2024,13-12-2024,,Delivered,Delhi,Karnataka,2,29986
103029,Watch,23-01-2024,28-01-2024,,Delivered,Bengaluru,Maharashtra,1,23502
103019,Shoes,15-12-2024,19-12-2024,,Delivered,Hyderabad,Delhi,4,37311
104377,Headphones,02-12-2024,15-12-2024,,Delivered,Mumbai,Telangana,4,4780
103159,Shoes,06-03-2024,,08-03-2024,RTO,Hyderabad,Maharashtra,1,34119
100253,Watch,27-02-2024,03-03-2024,,Delivered,Mumbai,Telangana,4,36634
100328,Laptop,29-01-2024,04-02-2024,,Delivered,Hyderabad,Karnataka,2,21953
102591,Mobile,23-03-2024,03-04-2024,,Delivered,Hyderabad,Delhi,1,35456
102830,Backpack,08-05-2024,19-05-2024,,Delivered,Mumbai,Telangana,4,34013
103044,Shoes,12-05-2024,23-05-2024,,Delivered,Pune,Tamil Nadu,3,24239
101420,Backpack,24-04-2024,01-05-2024,,Delivered,Mumbai,Maharashtra,4,48566
103401,Mobile,03-02-2024,11-02-2024,,Delivered,Delhi,Karnataka,4,10946
102892,Headphones,04-05-2024,07-05-2024,,Delivered,Bengaluru,Telangana,2,27813
100654,Backpack,18-03-2024,,20-03-2024,RTO,Delhi,Tamil Nadu,3,44471
100759,Mobile,01-10-2024,11-10-2024,,Delivered,Bengaluru,Telangana,3,5777
101798,Shoes,09-12-2024,20-12-2024,,Delivered,Chennai,Telangana,1,16631
102971,Watch,16-06-2024,21-06-2024,,Delivered,Delhi,Delhi,2,39232
104511,Watch,21-03-2024,,,Cancelled,Delhi,Delhi,3,34164
103426,Shoes,04-04-2024,,06-04-2024,RTO,Hyderabad,Delhi,4,4664
100254,Watch,27-07-2024,05-08-2024,,Delivered,Pune,Telangana,1,46520
103823,Mobile,12-03-2024,16-03-2024,,Delivered,Delhi,Tamil Nadu,3,2947
101876,Shoes,24-05-2024,27-05-2024,,Delivered,Hyderabad,Maharashtra,4,43923
102757,Laptop,07-02-2024,12-02-2024,,Delivered,Bengaluru,Delhi,4,12730
102624,Shoes,19-06-2024,21-06-2024,,Delivered,Delhi,Karnataka,3,19642
104995,Shoes,09-02-2024,,,Cancelled,Bengaluru,Tamil Nadu,2,37627
104121,Laptop,21-06-2024,,23-06-2024,RTO,Delhi,Tamil Nadu,1,884
103004,Watch,17-07-2024,,19-07-2024,RTO,Bengaluru,Delhi,1,46746
104516,Shoes,09-12-2024,,,Cancelled,Pune,Maharashtra,4,21801
103734,Watch,09-08-2024,,11-08-2024,RTO,Delhi,Delhi,1,48250
101244,Laptop,30-03-2024,,01-04-2024,RTO,Chennai,Telangana,2,29855
101008,Mobile,12-10-2024,13-10-2024,,Delivered,Pune,Maharashtra,3,5305
104314,Headphones,11-06-2024,25-06-2024,,Delivered,Hyderabad,Maharashtra,1,2492
101510,Headphones,12-05-2024,24-05-2024,,Delivered,Pune,Telangana,4,41363
101959,Laptop,17-11-2024,27-11-2024,,Delivered,Chennai,Tamil Nadu,2,47530
102508,Backpack,16-12-2024,,18-12-2024,RTO,Pune,Delhi,3,27630
104758,Mobile,09-10-2024,17-10-2024,,Delivered,Hyderabad,Maharashtra,2,24817
102682,Watch,31-05-2024,,,Cancelled,Delhi,Delhi,2,1113
100989,Backpack,07-11-2024,10-11-2024,,Delivered,Pune,Delhi,1,24353
104284,Watch,14-02-2024,18-02-2024,,Delivered,Pune,Delhi,1,1148
100254,Laptop,19-11-2024,,21-11-2024,RTO,Delhi,Telangana,2,44852
104163,Backpack,17-09-2024,28-09-2024,,Delivered,Delhi,Karnataka,2,26862
104711,Headphones,06-08-2024,16-08-2024,,Delivered,Mumbai,Delhi,2,25159
104969,Backpack,17-04-2024,30-04-2024,,Delivered,Mumbai,Maharashtra,4,1253
104452,Watch,16-02-2024,28-02-2024,,Delivered,Delhi,Maharashtra,3,46746
100255,Headphones,12-05-2024,17-05-2024,,Delivered,Pune,Telangana,2,42124
101007,Laptop,17-09-2024,20-09-2024,,Delivered,Bengaluru,Karnataka,3,28311
101755,Headphones,24-06-2024,07-07-2024,,Delivered,Hyderabad,Maharashtra,1,32382
102571,Headphones,30-04-2024,12-05-2024,,Delivered,Hyderabad,Karnataka,4,13896
103908,Backpack,24-11-2024,02-12-2024,,Delivered,Chennai,Karnataka,2,47021
102997,Shoes,29-10-2024,,31-10-2024,RTO,Mumbai,Maharashtra,1,4336
102803,Shoes,08-07-2024,15-07-2024,,Delivered,Hyderabad,Tamil Nadu,2,28383
103765,Shoes,16-09-2024,24-09-2024,,Delivered,Chennai,Karnataka,2,12891
104379,Watch,25-06-2024,,,Cancelled,Mumbai,Tamil Nadu,3,18330
103383,Laptop,12-12-2024,14-12-2024,,Delivered,Chennai,Telangana,3,36330
100098,Laptop,05-03-2024,15-03-2024,,Delivered,Delhi,Telangana,1,14221
100196,Backpack,17-12-2024,20-12-2024,,Delivered,Hyderabad,Telangana,1,14714
102529,Headphones,01-12-2024,,03-12-2024,RTO,Delhi,Telangana,1,17532
100877,Backpack,08-12-2024,21-12-2024,,Delivered,Chennai,Tamil Nadu,3,42007
101868,Shoes,07-08-2024,,09-08-2024,RTO,Bengaluru,Karnataka,2,19041
102665,Watch,12-11-2024,22-11-2024,,Delivered,Hyderabad,Karnataka,2,15926
101388,Laptop,27-05-2024,,29-05-2024,RTO,Delhi,Karnataka,3,9203
102415,Watch,09-04-2024,12-04-2024,,Delivered,Hyderabad,Karnataka,1,36276
100569,Laptop,28-04-2024,06-05-2024,,Delivered,Pune,Karnataka,4,48864
102637,Laptop,18-04-2024,28-04-2024,,Delivered,Chennai,Delhi,2,30126
101065,Backpack,22-03-2024,03-04-2024,,Delivered,Chennai,Tamil Nadu,1,12385
100421,Headphones,13-01-2024,25-01-2024,,Delivered,Delhi,Maharashtra,4,39309
102883,Backpack,25-10-2024,01-11-2024,,Delivered,Pune,Delhi,2,45914
101204,Laptop,01-04-2024,,,Cancelled,Mumbai,Delhi,4,31818
100544,Backpack,25-08-2024,,27-08-2024,RTO,Mumbai,Telangana,2,25415
104166,Mobile,02-07-2024,04-07-2024,,Delivered,Mumbai,Delhi,1,17806
103639,Mobile,26-06-2024,,28-06-2024,RTO,Bengaluru,Maharashtra,3,13608
101223,Headphones,28-07-2024,,,Cancelled,Bengaluru,Telangana,1,18489
103172,Watch,02-10-2024,14-10-2024,,Delivered,Bengaluru,Karnataka,4,46517
100767,Shoes,30-10-2024,,01-11-2024,RTO,Hyderabad,Karnataka,1,31899
103657,Backpack,21-12-2024,01-01-2025,,Delivered,Mumbai,Telangana,2,16584
100654,Backpack,01-10-2024,06-10-2024,,Delivered,Bengaluru,Telangana,3,38737
102446,Mobile,20-11-2024,30-11-2024,,Delivered,Pune,Maharashtra,1,43891
100220,Headphones,29-09-2024,12-10-2024,,Delivered,Mumbai,Tamil Nadu,2,15849
103666,Laptop,05-02-2024,10-02-2024,,Delivered,Delhi,Tamil Nadu,2,28067
104277,Shoes,03-12-2024,,05-12-2024,RTO,Bengaluru,Maharashtra,1,14253
104402,Mobile,10-03-2024,,,Cancelled,Bengaluru,Delhi,2,33421
102569,Laptop,25-04-2024,,27-04-2024,RTO,Mumbai,Maharashtra,1,26946
101013,Laptop,01-01-2024,15-01-2024,,Delivered,Pune,Telangana,1,44653
102051,Laptop,21-03-2024,28-03-2024,,Delivered,Hyderabad,Telangana,3,42619
103985,Shoes,04-02-2024,15-02-2024,,Delivered,Bengaluru,Karnataka,2,35264
104943,Watch,09-10-2024,14-10-2024,,Delivered,Delhi,Maharashtra,2,34624
104899,Watch,13-07-2024,26-07-2024,,Delivered,Pune,Karnataka,2,6516
104310,Shoes,02-07-2024,,04-07-2024,RTO,Delhi,Karnataka,1,14038
103019,Mobile,15-02-2024,23-02-2024,,Delivered,Delhi,Tamil Nadu,3,17882
103681,Laptop,27-05-2024,,29-05-2024,RTO,Pune,Delhi,2,45035
101443,Mobile,20-09-2024,25-09-2024,,Delivered,Pune,Delhi,3,38297
104196,Watch,02-04-2024,03-04-2024,,Delivered,Pune,Maharashtra,2,43907
103010,Shoes,23-11-2024,29-11-2024,,Delivered,Mumbai,Tamil Nadu,2,47231
100572,Headphones,23-04-2024,06-05-2024,,Delivered,Hyderabad,Delhi,1,6116
101332,Watch,12-12-2024,25-12-2024,,Delivered,Delhi,Delhi,2,7380
104753,Laptop,08-10-2024,,,Cancelled,Delhi,Delhi,4,17765
104002,Shoes,12-04-2024,13-04-2024,,Delivered,Hyderabad,Karnataka,1,30119
103134,Headphones,20-07-2024,23-07-2024,,Delivered,Bengaluru,Telangana,4,1256
104086,Watch,02-03-2024,12-03-2024,,Delivered,Bengaluru,Telangana,4,7086
100225,Watch,03-04-2024,16-04-2024,,Delivered,Mumbai,Telangana,1,35705
104200,Laptop,12-11-2024,15-11-2024,,Delivered,Bengaluru,Karnataka,4,37054
101997,Mobile,15-08-2024,29-08-2024,,Delivered,Mumbai,Telangana,4,30085
100771,Headphones,08-03-2024,,10-03-2024,RTO,Pune,Karnataka,3,31388
104524,Laptop,11-10-2024,22-10-2024,,Delivered,Mumbai,Delhi,2,20771
100433,Shoes,28-10-2024,,30-10-2024,RTO,Chennai,Karnataka,1,17325
103099,Watch,13-06-2024,15-06-2024,,Delivered,Bengaluru,Telangana,4,45544
102729,Mobile,10-04-2024,21-04-2024,,Delivered,Pune,Karnataka,2,33966
103407,Mobile,30-08-2024,08-09-2024,,Delivered,Delhi,Tamil Nadu,4,32263
103140,Mobile,30-03-2024,03-04-2024,,Delivered,Pune,Karnataka,1,2602
100865,Headphones,28-03-2024,08-04-2024,,Delivered,Chennai,Telangana,1,47206
102793,Laptop,06-05-2024,,08-05-2024,RTO,Pune,Telangana,1,4461
102911,Backpack,16-04-2024,,,Cancelled,Hyderabad,Maharashtra,4,9486
102415,Shoes,17-11-2024,,19-11-2024,RTO,Bengaluru,Maharashtra,3,38986
100250,Laptop,28-10-2024,,30-10-2024,RTO,Hyderabad,Delhi,4,23607
104951,Watch,31-08-2024,,,Cancelled,Delhi,Tamil Nadu,1,9818
103757,Mobile,03-07-2024,14-07-2024,,Delivered,Mumbai,Maharashtra,2,28611
104656,Watch,20-09-2024,,,Cancelled,Chennai,Telangana,2,30447
100918,Mobile,10-04-2024,12-04-2024,,Delivered,Hyderabad,Maharashtra,3,33999
101173,Mobile,09-09-2024,19-09-2024,,Delivered,Hyderabad,Maharashtra,1,15250
103203,Laptop,21-05-2024,04-06-2024,,Delivered,Mumbai,Telangana,2,25484
100432,Backpack,09-09-2024,10-09-2024,,Delivered,Hyderabad,Maharashtra,1,1835
100835,Laptop,13-03-2024,,,Cancelled,Chennai,Maharashtra,1,42186
102246,Watch,01-08-2024,,,Cancelled,Bengaluru,Tamil Nadu,3,15736
102262,Headphones,25-10-2024,30-10-2024,,Delivered,Mumbai,Karnataka,1,42675
100897,Mobile,20-06-2024,01-07-2024,,Delivered,Delhi,Tamil Nadu,3,23708
103632,Backpack,30-10-2024,,01-11-2024,RTO,Mumbai,Tamil Nadu,2,9547
104567,Headphones,17-08-2024,20-08-2024,,Delivered,Delhi,Telangana,4,18567
103815,Watch,24-08-2024,25-08-2024,,Delivered,Bengaluru,Delhi,4,22506
100246,Backpack,17-08-2024,20-08-2024,,Delivered,Delhi,Delhi,2,37009
102429,Watch,07-01-2024,16-01-2024,,Delivered,Mumbai,Telangana,3,29679
100990,Backpack,13-07-2024,,15-07-2024,RTO,Hyderabad,Telangana,4,11799
103310,Laptop,12-09-2024,26-09-2024,,Delivered,Bengaluru,Delhi,2,26128
100926,Watch,19-06-2024,23-06-2024,,Delivered,Delhi,Delhi,3,32625
103438,Laptop,09-02-2024,14-02-2024,,Delivered,Hyderabad,Tamil Nadu,1,6063
102607,Shoes,14-10-2024,20-10-2024,,Delivered,Bengaluru,Maharashtra,1,35221
101074,Headphones,15-08-2024,,,Cancelled,Delhi,Telangana,2,49395
104022,Backpack,21-08-2024,30-08-2024,,Delivered,Bengaluru,Maharashtra,4,31155
103799,Mobile,26-12-2024,08-01-2025,,Delivered,Delhi,Karnataka,1,49865
104784,Laptop,01-07-2024,06-07-2024,,Delivered,Delhi,Delhi,3,14577
103151,Headphones,29-07-2024,05-08-2024,,Delivered,Pune,Karnataka,4,43859
103438,Shoes,15-12-2024,24-12-2024,,Delivered,Mumbai,Tamil Nadu,3,31586
104573,Watch,16-08-2024,17-08-2024,,Delivered,Hyderabad,Karnataka,4,45735
103491,Headphones,10-12-2024,12-12-2024,,Delivered,Bengaluru,Telangana,2,6360
100706,Mobile,11-09-2024,,13-09-2024,RTO,Chennai,Delhi,4,11134
103064,Shoes,17-03-2024,22-03-2024,,Delivered,Chennai,Telangana,3,29607
100753,Shoes,21-09-2024,03-10-2024,,Delivered,Mumbai,Maharashtra,2,16174
100587,Watch,19-08-2024,,21-08-2024,RTO,Bengaluru,Tamil Nadu,4,28631
101334,Watch,16-05-2024,25-05-2024,,Delivered,Mumbai,Telangana,3,7930
101847,Laptop,04-03-2024,15-03-2024,,Delivered,Chennai,Delhi,3,46626
103934,Backpack,01-09-2024,08-09-2024,,Delivered,Mumbai,Maharashtra,2,30293
103926,Shoes,31-03-2024,10-04-2024,,Delivered,Chennai,Telangana,2,1294
103317,Backpack,20-08-2024,29-08-2024,,Delivered,Mumbai,Telangana,1,6691
104020,Watch,16-12-2024,27-12-2024,,Delivered,Delhi,Karnataka,1,37866
103155,Headphones,14-12-2024,21-12-2024,,Delivered,Bengaluru,Tamil Nadu,3,25197
104302,Watch,03-04-2024,,,Cancelled,Mumbai,Telangana,1,1489
102198,Shoes,21-07-2024,,23-07-2024,RTO,Mumbai,Telangana,3,24696
100164,Laptop,22-06-2024,05-07-2024,,Delivered,Delhi,Delhi,1,4866
101998,Watch,03-05-2024,04-05-2024,,Delivered,Chennai,Karnataka,3,11365
103057,Headphones,10-03-2024,23-03-2024,,Delivered,Pune,Karnataka,4,29801
102084,Mobile,12-04-2024,,14-04-2024,RTO,Hyderabad,Karnataka,2,8238
104428,Mobile,20-08-2024,,,Cancelled,Delhi,Tamil Nadu,2,21605
100402,Headphones,04-03-2024,16-03-2024,,Delivered,Mumbai,Karnataka,4,20783
100413,Watch,04-04-2024,14-04-2024,,Delivered,Mumbai,Telangana,2,7410
100044,Watch,11-06-2024,,13-06-2024,RTO,Chennai,Maharashtra,3,9076
104157,Backpack,24-09-2024,25-09-2024,,Delivered,Delhi,Tamil Nadu,3,24039
102467,Mobile,30-10-2024,06-11-2024,,Delivered,Pune,Delhi,4,38588
100867,Laptop,14-11-2024,,16-11-2024,RTO,Chennai,Telangana,1,3968
100018,Mobile,21-06-2024,04-07-2024,,Delivered,Bengaluru,Telangana,4,47722
100364,Headphones,06-01-2024,15-01-2024,,Delivered,Bengaluru,Maharashtra,1,36883
103832,Laptop,27-10-2024,28-10-2024,,Delivered,Delhi,Maharashtra,4,37512
100579,Backpack,11-12-2024,24-12-2024,,Delivered,Chennai,Karnataka,3,38991
100545,Headphones,10-04-2024,12-04-2024,,Delivered,Hyderabad,Telangana,2,7193
104150,Mobile,25-12-2024,04-01-2025,,Delivered,Bengaluru,Karnataka,2,43725
104873,Mobile,10-05-2024,14-05-2024,,Delivered,Hyderabad,Delhi,1,3619
103039,Laptop,20-01-2024,,,Cancelled,Mumbai,Delhi,4,1333
104137,Watch,29-07-2024,08-08-2024,,Delivered,Chennai,Karnataka,2,49247
104044,Watch,21-10-2024,29-10-2024,,Delivered,Hyderabad,Maharashtra,2,11163
104326,Mobile,18-10-2024,19-10-2024,,Delivered,Delhi,Karnataka,2,35485
